,PROVINCE,LEGAL_STAT,HGU,AREA_HGU,SOURCES,PELEPASAN,AREA_LEPAS,IJIN_LOKAS,AREA_ILOK,AREA_IUP,HECTARES,PERIMETER,AREA,PO_COM,IUP,commodity,PO_GROUP,DISTRICT,LIC_PROCES
3571,East Kalimantan,HGU,135/HGU/BPN/97 date 10/28/1997,0,Geo RSPO online map 2018,152/KPTS-II/1997 date 03/19/1997,17729,,0,16850,4.216616911,1012.774738,42137.45687,PT Swakarsa Sinar Sentosa,199/Menhutbun-VII/2000 date 03/10/2000,Palm oil,Theodore Rachmat and family/Dharma Satya Nusantara (DSN),Kutai Timur,
3572,East Kalimantan,HGU,no data,0,GAMA online map 2018,,0,,0,17000,1265.866083,25939.96466,12650041.16,PT Tritunggal Sentra Buana,Decree of Kutai Kartanegara Regent No. 503/03/SK-DISBUN KUKAR/X/2005 date 10/07/2005,Palm oil,KPN Corp (formerly Gama),Kutai Karta Negara,
3573,East Kalimantan,HGU,no data,0,GAMA online map 2018,no data,0,,0,17000,3010.320088,32057.85763,30082702.69,PT Tritunggal Sentra Buana,Decree of Kutai Kartanegara Regent No. 503/03/SK-DISBUN KUKAR/X/2005 date 10/07/2005,Palm oil,KPN Corp (formerly Gama),Kutai Karta Negara,
3574,East Kalimantan,HGU,no data,0,GAMA online map 2018,,0,,0,17000,723.9779907,19336.95269,7234850.119,PT Tritunggal Sentra Buana,Decree of Kutai Kartanegara Regent No. 503/03/SK-DISBUN KUKAR/X/2005 date 10/07/2005,Palm oil,KPN Corp (formerly Gama),Kutai Karta Negara,
3575,East Kalimantan,Location Permit,,0,GAMA online map 2018,no data,12000,46/DPtn/UM-41/XII-2004,0,0,10757.72728,211178.9729,107504020.2,PT Tritunggal Sentra Buana,,Palm oil,KPN Corp (formerly Gama),Kutai Karta Negara,HGU Process
3576,Central Kalimantan,Location Permit,,0,Central Kalimantan Province Plantation Agency 2017,no data,0,Decree of Katingan Regent No. 525/385/Kpts/10/2010 date 10/14/2010,10000,0,14401.79174,69667.19619,143919851.2,PT Raga Dwipa Sukma,,Palm oil,,Katingan,
3577,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,1558.234478,19667.80753,15571734.28,PT Persada Era Agro Kencana,,Palm oil,Mulia Sawit Agro Lestari (MSAL),Katingan,
3578,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,1424.306042,20302.5726,14233361.88,PT Persada Era Agro Kencana,,Palm oil,Mulia Sawit Agro Lestari (MSAL),Katingan,
3579,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,4131.465151,45098.66523,41286519.1,PT Persada Era Agro Kencana,,Palm oil,Mulia Sawit Agro Lestari (MSAL),Katingan,
3580,Central Kalimantan,IUP,,0,Central Kalimantan Province Plantation Agency 2017,,0,Decree of Pulang Pisau Regent No. 159/2013 date 04/30/2013,2670,2670,2683.278257,44576.93771,26814511.31,PT Palmina Utama,Decree of Pulang Pisau Regent No. 225/2013 date 05/08/2013,Palm oil,Tianjin Julong,Pulang Pisau,
3581,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,1439.114668,19181.88856,14381347.31,PT Putra Bangun Bersama,,no data,Tianjin Julong,Pulang Pisau,
3582,Central Kalimantan,IUP,,0,Central Kalimantan Province Plantation Agency 2017,,0,Decree of Pulang Pisau Regent No. 149/2015 date 03/26/2015,5307,2750,4188.163612,34299.84722,41853117.63,PT Agro Indo Sukses,Decree of Pulang Pisau Regent No. 489/2015 date 11/26/2015,Palm oil,,Pulang Pisau and Kapuas,
3583,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,16867.23271,78266.71378,168557473,PT Semangat Usaha Agro,,no data,Soechi,Kapuas,
3584,Central Kalimantan,Location Permit,,0,Central Kalimantan Province Plantation Agency 2017,,0,98/2007,20000,0,5050.218038,38735.77142,50467791.9,PT Sepalar Yasa Kartika,,Palm oil,,Pulang Pisau,
3585,Central Kalimantan,Location Permit,,0,Central Kalimantan Province Plantation Agency 2017,,0,98/2007,20000,0,3801.603829,34598.17867,37990152,PT United Agro Indonesia,,Palm oil,Genting,Pulang Pisau,
3586,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,14592.17896,109742.9579,145822427,PT Wira Usahatama Lestari,,no data,,Kapuas,
3587,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,13022.01828,84332.75497,130131511.9,PT Bangun Cipta Mitra Perkasa,,no data,Best International/Best Agro Plantation,Kapuas,
3588,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,23311.25909,115194.3575,232953857.4,PT Globalindo Agung Lestari,,Palm oil,Genting,Kapuas and Barito Selatan,
3589,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,19856.29357,60503.86928,198427728.1,PT Indo Sawit Jaya,,Palm oil,,Barito Selatan,
3590,Central Kalimantan,IUP,,0,RSPO 2014,,0,,0,0,5808.830026,44157.94765,58048746.16,PT Globalindo Agung Lestari,610/Dishutbun/2015,Palm oil,Genting,Kapuas and Barito Selatan,
3591,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,1.977149046,630.3280541,19758.02745,PT Globalindo Agung Lestari,,Palm oil,Genting,Kapuas,
3592,Central Kalimantan,no data,,0,RSPO 2014,,0,,0,0,762.9215946,11268.00756,7624020.979,PT Globalindo Agung Lestari,,Palm oil,Genting,Kapuas and Barito Selatan,
3593,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,18301.9502,74122.25573,182894878.4,PT Agro Soaba Lestari,,no data,,Barito Timur,
3594,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,20073.35319,78374.69204,200596846.3,PT Karisma Mulia Sentosa,,no data,,Barito Timur,
3595,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,19519.83649,60318.43337,195065448.3,PT Tamiyang Sumber Rejeki,,no data,,Barito Timur,
3596,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,10137.49539,68888.79439,101305924.6,PT Tirta Madu,,no data,,Barito Timur,
3597,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,15815.66579,118214.293,158048964.1,PT Ciliandry Anky Abadi,,no data,Fangiono Family/Ciliandry Anky Abadi (CAA),Barito Timur,
3598,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,9534.127021,50691.08026,95276349.42,PT Heroes Green Energy,,no data,,Barito Timur,
3599,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,9/MENHUT-II/2012,17048.55,,0,0,760.0568894,15592.22728,7595393.434,PT Ketapang Subur Lestari,,Palm oil,Fangiono Family/Ciliandry Anky Abadi (CAA),Barito Timur,
3600,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,9/MENHUT-II/2012,17048.55,,0,0,2956.232222,23755.11242,29542192.33,PT Ketapang Subur Lestari,,Palm oil,Fangiono Family/Ciliandry Anky Abadi (CAA),Barito Timur,
3601,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,1789.127671,23721.32066,17879094,PT Ketapang Subur Lestari,,Palm oil,Fangiono Family/Ciliandry Anky Abadi (CAA),Barito Timur,
3602,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,404.393818,14902.54294,4041184.539,PT Ketapang Subur Lestari,,Palm oil,Fangiono Family/Ciliandry Anky Abadi (CAA),Barito Timur,
3603,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,6906.156808,125085.9312,69014541.94,PT Sawit Graha Manunggal,,Palm oil,Anglo Eastern,Barito Timur,
3604,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,34.3379355,2490.949925,343145.5375,PT Indopenta Sejahtera Abadi,,Palm oil,Wings,Barito Timur,
3605,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,9.314903369,2923.679706,93085.60566,PT Indopenta Sejahtera Abadi,,Palm oil,Wings,Barito Timur,
3606,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,3574.468523,71388.23998,35720345.58,PT Indopenta Sejahtera Abadi,,Palm oil,Wings,Barito Timur,
3607,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,165.8110828,9933.846754,1656981.769,PT Agro Mandiri Sukses,,no data,,Barito Timur,
3608,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,94.52320633,4051.778469,944588.4258,PT Agro Mandiri Sukses,,no data,,Barito Timur,
3609,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,48.27370228,3802.352971,482408.3123,PT Agro Mandiri Sukses,,no data,,Barito Timur,
3610,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,3727.235921,71817.45531,37246979.32,PT Indopenta Sejahtera Abadi,,Palm oil,Wings,Barito Timur,
3611,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,5132.033592,59840.67724,51285390.33,PT Agro Mandiri Sukses,,no data,,Barito Timur,
3612,Central Kalimantan,IUP,,0,Central Kalimantan Province Plantation Agency 2017,,0,Decree of Pulang Pisau Regent No. 223/2012 date 05/18/2012,6840,6840,6367.302561,55539.31543,63629668.69,PT Sumber Rejeki Alam Subur,Decree of Pulang Pisau Regent No. 235/2013 date 05/13/2013,Palm oil,,Pulang Pisau,
3613,Central Kalimantan,IUP,,0,Central Kalimantan Province Plantation Agency 2017,,0,Decree of Pulang Pisau Regent No. 157.a/2011 date 04/11/2011,6600,6600,5821.12744,56307.73183,58171636.56,PT Antang Sawit Perkasa,Decree of Pulang Pisau Regent No. 93/2013 date 01/28/2013,Palm oil,,Pulang Pisau,
3614,Central Kalimantan,IUP,,0,Central Kalimantan Province Plantation Agency 2017,,0,Decree of Pulang Pisau Regent No. 157.a/2011 date 04/11/2011,6600,6600,334.8988447,8692.464393,3346708.018,PT Antang Sawit Perkasa,Decree of Pulang Pisau Regent No. 93/2013 date 01/28/2013,Palm oil,,Pulang Pisau,
3615,Central Kalimantan,IUP,,0,Central Kalimantan Province Plantation Agency 2017,,0,Decree of Pulang Pisau Regent No. 157.a /2011 date 04/11/2011,6600,6600,448.1377884,11942.51961,4478326.376,PT Antang Sawit Perkasa,Decree of Pulang Pisau Regent No. 93/2013 date 01/28/2013,Palm oil,,Pulang Pisau,
3616,Central Kalimantan,IUP,,0,Central Kalimantan Province Plantation Agency 2017,,0,Decree of Pulang Pisau Regent No. 162/2013 date 04/30/2011,421,421,399.0210219,8202.17852,3987493.163,PT Tianjin Longwit Sawit Makmur,Decree of Pulang Pisau Regent No. 228/2013 date 05/08/2013,Palm oil,,Pulang Pisau,
3617,Central Kalimantan,IUP,,0,Central Kalimantan Province Plantation Agency 2017,,0,Decree of Kapuas Regent No. 388/ADMINSDA/2014 date 07/22/2014,5081.31,5081.31,2204.586542,31170.50344,22030853.72,PT Kalimantan Lestari Mandiri,Decree of Kapuas Regent No. 153/DISBUNHUT/2015 date 02/26/2015,Palm oil,Tianjin Julong,Kapuas,
3618,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,4872.722075,72605.56838,48694040.89,PT Graha Inti Jaya,,no data,Tianjin Julong,Kapuas,
3619,Central Kalimantan,no data,,0,Kalimantan Forests and Climate Partnership 2013,,0,,0,0,3254.197001,24095.30674,32519811.18,PT Rezeki Alam Semesta Raya,,Palm oil,Soechi,Kapuas,
3620,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,20097.16273,61937.65636,200834779.6,PT Bangun Alam Selaras,,no data,,Barito Selatan,
3621,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,7225.134261,40906.78553,72202144.46,PT Mata Andau Sawit Kahuripan,,Palm oil,Makin,Barito Selatan,
3622,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,3825.367451,29765.40093,38227626.42,PT Barito Gemilang,,Palm oil,,Barito Utara,
3623,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,898.1112748,12664.79083,8974997.233,PT Barito Gemilang,,Palm oil,,Barito Utara,
3624,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,11530.12385,72160.76102,115222726.4,PT Barito Gemilang,,Palm oil,,Barito Utara,
3625,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,7637.344248,49045.42788,76321437.47,PT Subur Mitra Agro,,Palm oil,,Barito Utara,
3626,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,4432.155808,41458.29482,44291378.18,PT Subur Mitra Agro,,Palm oil,,Barito Utara,
3627,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,2158.8525,22611.33782,21573824.71,PT Makmur Agro Lestari,,no data,,Barito Utara,
3628,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,1357.23751,23857.99092,13563133.26,PT Subur Mitra Agro,,Palm oil,,Barito Utara,
3629,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,4561.664134,49433.47073,45585579.57,PT Makmur Agro Lestari,,no data,,Barito Utara,
3630,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,17425.10874,140242.0444,174132434.5,PT Pakumas I Indo,,no data,,Barito Utara,
3631,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,4937.631831,36146.26619,49342696.46,PT Bumi Sentosa Lestari,,no data,,Barito Utara,
3632,Central Kalimantan,no data,,0,MoEF online map 2018,411/KPTS-II/1987,3025,,0,0,2795.373153,21998.83285,27934696.98,PT Perkebunan Nusantara XVIII (Plasma) Perkebunan Inti Rakyat (PIR) Khusus Sungai Karo,,Palm oil,Perkebunan Nusantara,Barito Timur,
3633,Central Kalimantan,no data,,0,MoEF online map 2018,411/KPTS-II/1987,3025,,0,0,15404.98262,49043.01004,153944929,PT Perkebunan Nusantara XVIII (Plasma) Perkebunan Inti Rakyat (PIR) Khusus Sungai Karo,,Palm oil,Perkebunan Nusantara,Barito Timur,
3634,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,9021.584347,72210.95657,90154412.74,PT Fortuna Utama Globalindo,,no data,,Barito Selatan,
3635,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,20717.53845,62211.83696,207034312.5,PT Paramitha Citra Lestari,,no data,,Barito Selatan,
3636,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,17964.51928,90793.59352,179522866.8,PT Barito Putra,,no data,,Barito Selatan,
3637,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,20458.77601,72460.42574,204448450,PT Agribisnis Sukses Bersama,,no data,,Barito Selatan,
3638,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,9009.239375,48512.01178,90031047.08,PT Sumber Rahmat Sentosa,,no data,,Barito Utara,
3639,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,1386.325067,16186.08084,13853810.76,PT Sumber Rahmat Sentosa,,no data,,Barito Utara,
3640,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,5754.593866,37361.29881,57506753.87,CV Lemo Jaya,,no data,,Barito Utara,
3641,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,9699.117561,45926.09795,96925131.34,PT Multipersada Gatramegah,,no data,Musim Mas,Murung Raya,
3642,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,13945.63591,89495.02726,139361399,PT Anugrah Bintang Itah,,Palm oil,,Murung Raya,
3643,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,18007.74074,59970.75095,179954787.2,PT Rimba Karya Artha Sejati,,Palm oil,,Murung Raya,
3644,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,4461.494261,36652.99156,44584562.93,Koperasi Salio Jaya,,no data,,Murung Raya,
3645,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,7851.352392,45743.48541,78460061.66,PT Fiel Green Power,,Palm oil,,Kapuas,
3646,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,13083.49348,52646.17367,130745845.3,PT Mitra Sawit Sejahtera,,Palm oil,,Kapuas,
3647,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,2855.824156,31814.23428,28538795.38,PT Kahayan Agro Lestari,,no data,Fri-El,Kapuas,
3648,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,5957.826981,43943.37755,59537701.14,PT Kahayan Agro Lestari,,no data,Fri-El,Kapuas,
3649,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,7152.670423,42104.48956,71477999.51,PT Kahayan Agro Lestari,,no data,Fri-El,Kapuas,
3650,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,8714.230826,48647.05991,87082970.4,PT Kahayan Agro Lestari,,no data,Fri-El,Kapuas,
3651,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,1963.438879,24625.17769,19621019.13,PT Fiel Green Power,,no data,,Kapuas,
3652,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,1980.457172,20010.58782,19791086.18,PT Makmur Bersama Asia,,no data,,Kapuas,
3653,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,7516.104096,42385.42162,75109861.51,PT Makmur Bersama Asia,,no data,,Kapuas,
3654,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,5400.822158,37302.52486,53971445.73,PT Fiel Green Power,,no data,,Kapuas,
3655,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,4944.329582,28572.84943,49409628.37,PT Central Sejahtera Sukses,,no data,,Kota Palangkaraya,
3656,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,7519.966678,54042.5318,75148461.03,PT Central Sejahtera Sukses,,no data,,Kota Palangkaraya,
3657,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,9812.236735,72655.38194,98055552.82,PT Jarak Pagar Katingan Perdana,,Palm oil,,Katingan,
3658,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,197.0803582,7096.855953,1969461.601,PT Citra Mitra Perkasa Utama,,Palm oil,Felda/Felda Global Ventures (FGV),Pulang Pisau,
3659,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,353.8546942,9661.439941,3536137.437,PT Citra Mitra Perkasa Utama,,Palm oil,Felda/Felda Global Ventures (FGV),Pulang Pisau,
3660,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,259.8301866,7139.649625,2596532.602,PT Citra Mitra Perkasa Utama,,no data,Felda/Felda Global Ventures (FGV),Pulang Pisau,
3661,Central Kalimantan,IUP,,0,Central Kalimantan Province Plantation Agency 2017,,0,Decree of Palangkaraya Mayor No.106 year 2011 date 3/15/2012,13200,10880,5021.356786,43121.51085,50179375.9,PT Central Sejahtera Sukses,Decree of Palangkaraya Mayor No.171 Year 2014 date 3/3/2014,Palm oil,,Kota Palangkaraya,
3662,Central Kalimantan,IUP,,0,Central Kalimantan Province Plantation Agency 2017,,0,"Decree of Palangkaraya Mayor No.198 year 2013, No.209 year 2014, No.188.45/302/2015 date 7/1/2015",34900,34500,7458.745939,54379.09534,74536670.51,PT Borneo Eka Sawit Tangguh,"Decree of Palangkaraya Mayor No.199 year 2013 date 5/10/2013, No.209 Tahun 2014 date 5-7-2015, No.188.45/315/2015 date 12/7/2015",Palm oil,Best International/Best Agro Plantation,Kota Palangkaraya,
3663,Central Kalimantan,IUP,,0,Central Kalimantan Province Plantation Agency 2017,,0,"Decree of Palangkaraya Mayor No.198 year 2013, No.209 year 2014, No.188.45/302/2015 date 7/1/2015",34900,34500,2182.813454,20376.15168,21813271.09,PT Borneo Eka Sawit Tangguh,"Decree of Palangkaraya Mayor No.199 year 2013 date 5/10/2013, No.209 year 2014 date 5/7/2015, No.188.45/315/2015 date 12/7/2015",Palm oil,Best International/Best Agro Plantation,Kota Palangkaraya,
3664,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,2326.001051,20375.98103,23244172.06,PT Citra Palma Semesta,,no data,,Kapuas,
3665,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,2646.43015,33177.67858,26446281.15,PT Graha Inti Jaya,,no data,Tianjin Julong,Pulang Pisau,
3666,Central Kalimantan,Location Permit,,0,Central Kalimantan Province Plantation Agency 2017,,0,Decree of Kapuas Regent No.368/ADMINSDA year 2014 date 7/10/2014,11788,0,10427.0477,44473.7718,104199476,PT Borneo Subur Prima,,Palm oil,,Pulang Pisau and Kapuas,
3667,Central Kalimantan,IUP,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,9040.82,1144.519432,16205.84231,11437400.93,PT Citra Agro Perkasa Abadi,Decree of Pulang Pisau Regent No.330 year 2012 date 9/16/2012,Palm oil,,Pulang Pisau,
3668,Central Kalimantan,IUP,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,9040.82,1192.858128,14883.63114,11920458.74,PT Citra Agro Perkasa Abadi,Decree of Pulang Pisau Regent No.330 year 2012 date 9/16/2012,Palm oil,,Pulang Pisau,
3669,Central Kalimantan,Location Permit,,0,Central Kalimantan Province Plantation Agency 2017,,0,Decree of Pulang Pisau Regent No.252 year 2013 date 7/18/2013,14500,0,14397.82946,73664.33315,143880255.4,PT Borneo Subur Abadi,,Palm oil,,Pulang Pisau and Kapuas,
3670,Central Kalimantan,no data,,0,Central Kalimantan Province Plantation Agency 2017,,0,,0,0,15034.78883,52065.02525,150245511.8,PT Borneo Subur Semesta,,Palm oil,,Pulang Pisau and Kapuas,
3671,South Sumatra,HGU,,0,BPN online map 2018,29/MENHUT-II/2007,3024.5,,0,1000,2923.543542,28120.94751,29215528.11,PT Hamita Utama Karsa,007/SK-IUP/DISB/2007 date 09/20/2007,Palm oil,Indonusa,Musi Banyuasin,
3672,South Sumatra,HGU,,0,BPN online map 2018,81/MENHUT-II/2007,10000,,0,10000,4825.059733,46678.28659,48217742.02,PT Roempoen Enam Bersaudara,1024/2004 date 12/22/2004,Palm oil,,Muara Enim,
3673,South Sumatra,no data,,0,"MoF 2010, http://appgis.dephut.go.id/appgis/kml.aspx",85/KPTS-II/96,0,,0,0,106.256652,8873.465777,1061842.986,PT Lembu Jaya,,Palm oil,,Banyuasin,
3674,South Sumatra,IUP,,0,"MoF 2010, http://appgis.dephut.go.id/appgis/kml.aspx",164/KPTS-II/1996,0,,0,5000,2708.588855,32981.87346,27067444.94,PT Mitra Ogan,HK.350/E5.39/01.97 date 01/24/1997,Palm oil,Rajawali Nusantara Indonesia,Ogan Komering Ulu,
